id	feature	value
3183b055-1a69-4285-9a6b-9dd4274a19fa	year_of_birth	1972
af5f9621-a0d1-4ded-bebd-cab53c460e53	year_of_birth	1936
2afaed19-f6bf-4c1d-98b5-6bf27a9ebbe0	year_of_birth	1916
0fc196b4-d4ad-4367-816f-baaa445955c7	year_of_birth	1941
6f342589-12dc-4e69-aa00-c52608c65b11	year_of_birth	1946
3471a387-2c9d-4d5e-9913-e398bf381fa2	year_of_birth	1935
08d3f52f-fada-481b-b671-11400afbdd53	year_of_birth	1928
b2746bcd-7c1d-464c-8cc2-33bf5c68bc1e	year_of_birth	1957
f4ed7876-b0e0-4e5f-8581-a79526b85b9a	year_of_birth	1945
8cf221f8-4cb8-4aa5-837f-f943956e17bb	year_of_birth	1958
bb07cee1-4e05-4dca-8a6c-1491195576a1	year_of_birth	1950
05be0bc8-b645-401b-9639-cde6c2086d15	year_of_birth	1931
b5aa4193-01ee-463d-8260-38a481acf6a1	year_of_birth	1966
bfc3109c-799d-4e84-a712-1562c3207ffe	year_of_birth	1930
2623eb67-f114-47f6-bd88-49eb07f2bec9	year_of_birth	1928
7350d90b-a1bc-4c12-8e51-97921ff50fd3	year_of_birth	1947
8c2a9322-2b61-48e3-b073-f63ff99cd371	year_of_birth	1936
0afe660a-2936-49d0-82e9-f1b325a0b48e	year_of_birth	1949
329f9fb8-3cf9-47db-8dea-f3bd7d90140d	year_of_birth	1960
993ead15-48c0-41e2-86ab-8ac291c6b8ef	year_of_birth	1929
97fdfaf0-3e8f-437d-aa42-a9dfbdfdde84	year_of_birth	1934
9ff85a6e-a26e-4cf9-a0e0-84e6ddcec14e	year_of_birth	1918
6c4d046d-2258-418a-b46f-ec5175dcc442	year_of_birth	1927
a6fdb572-5372-4e62-b393-05d9cc90b30a	year_of_birth	1922
a44a39cd-2953-4182-9da1-062429cab7e7	year_of_birth	1937
9fb0e6db-f4ac-4775-95e5-06952fb57c42	year_of_birth	1933
edc4e45b-4412-40d0-8240-f44f21315eed	year_of_birth	1945
7fe29789-2e81-4b45-b24b-e5faba0a40e4	year_of_birth	1935
85195e8f-ad93-4dbf-806c-4d8dfc7d07b8	year_of_birth	1953
aaf7c888-0312-46f1-9283-38b88d1cd8f0	year_of_birth	1934
d46528da-c5d7-412d-97bb-c8e5866d3dc1	year_of_birth	1933
335067b6-105f-42fd-b4bb-f37425b0f22e	year_of_birth	1930
9f673d18-0fb5-46ca-b6ae-21704d6ba84d	year_of_birth	1949
1067121f-832f-4819-88e9-54a948718d16	year_of_birth	1950
20d2f0f7-8189-42da-adec-c8fb9e798cc6	year_of_birth	1942
55cf7bc6-7e99-4bc7-bda3-8f80de9ce131	year_of_birth	1936
b9f4c131-08f8-488a-97f7-514e8c6eb5b0	year_of_birth	1960
25b22519-5290-4402-8824-12294a9d1c6c	year_of_birth	1942
278bf97b-9a40-46dd-958f-a50b0b1c25ed	year_of_birth	1946
ca3ac69f-cafb-429c-8a0a-75e54a63cea6	year_of_birth	1966
ab7dd3c0-169f-4cfa-aab3-380438ae2792	year_of_birth	1945
7f159871-bf8e-4942-9579-651bb73815d1	year_of_birth	1954
d5800646-6b3b-4831-a289-8cb10173f524	year_of_birth	1937
b280bdce-78f9-4ebb-ad9c-b9f613a555e3	year_of_birth	1945
307c8cfc-ebdb-4462-a716-dc63f37b0b5e	year_of_birth	1927
5b2e643a-ed44-4be7-b872-ff5a919cf7bc	year_of_birth	1938
d4035c0e-4584-4b8e-80f7-8f87ac13984e	year_of_birth	1942
fc308086-eba5-4bcb-a73d-76f85fc1ce61	year_of_birth	1935
48a23897-f538-42fb-96d1-0ef5ed6579ad	year_of_birth	1939
c8de0517-15f3-41a1-985f-46267a06e196	year_of_birth	1938
837d33d6-5886-4e09-85c9-e5078a31a7fe	year_of_birth	1925
b55ec126-70ac-46d5-819d-d6e12ef117c2	year_of_birth	1946
67a0e7d7-fede-4d4a-83cc-4f50cb233ef8	year_of_birth	1934
54daf120-10e1-48af-94d6-27c300202415	year_of_birth	1934
17746b70-fc4d-48ac-a011-24d583d3fd30	year_of_birth	1923
aa7301a2-ba72-4345-a7fd-15267ac6c67d	year_of_birth	1965
51b494a6-f348-4213-83c8-542c43b97cb1	year_of_birth	1930
4613d374-96f5-4099-8b09-007e30b7b720	year_of_birth	1971
37f40380-252d-4cd5-93be-8eb43c1d59bb	year_of_birth	1957
b1ad6aca-21cd-40cf-96ed-16b7cefc3bc9	year_of_birth	1959
158949f1-21eb-4e24-8a8e-fd3b0c419ed4	year_of_birth	1959
96e2a919-4593-4a5d-900f-c9813320e390	year_of_birth	1930
6d2bb8fc-cd09-4695-b060-6abb7f082d3a	year_of_birth	1926
d165de0a-6243-4d85-88ce-74575b26b00a	year_of_birth	1942
603cb075-fed6-489e-9959-b944e29cdb93	year_of_birth	1940
76976bb5-7ed3-4cf5-8186-47028f342b17	year_of_birth	1946
ae0e79c7-4103-4f9e-9266-ebb7e48e3eea	year_of_birth	1931
68ff1a3c-ccd8-4a33-b297-e2785767021a	year_of_birth	1958
f5b6afd4-d026-4b3d-8679-8fef4e32622f	year_of_birth	1957
d30353fc-2fa6-410d-a474-ed08cf3149a9	year_of_birth	1937
e379c1f5-e513-4789-80c9-92c689fff0f7	year_of_birth	1919
a103670c-3607-4a4f-8951-f59903f25b5d	year_of_birth	1952
2ab8c5dd-5ac7-435d-9dc4-9691c17673eb	year_of_birth	1947
8be5bc32-7f23-4f10-9cf5-959d6f050ee4	year_of_birth	1952
11460351-794d-449b-ba7b-9d2b4de1cc5b	year_of_birth	1944
5c0520b0-a19e-418f-9cf7-192ac6943e49	year_of_birth	1976
5818b22d-eef1-447d-90f8-6aab9d2b52d0	year_of_birth	1927
a35d9852-aeaf-413f-98ad-45f4fba368b4	year_of_birth	1942
21ed5cd4-1026-4464-a241-ad2c98f8a061	year_of_birth	1962
64421502-b537-4de9-b343-8049ff2fe122	year_of_birth	1968
130f1210-db85-412f-912d-2cd2a748d3cf	year_of_birth	1932
c5e6d1fe-9086-4d52-b414-cc7d9da4711f	year_of_birth	1941
1216baa2-5447-4462-9243-cca325e54668	year_of_birth	1943
b1b816b3-44b5-4e47-8b69-fc6456fa69a5	year_of_birth	1926
0cb1a423-5c9e-44a9-98c7-4a9648bfb928	year_of_birth	1953
a0daf8a0-0afd-45d5-b003-41b4bd0c54cd	year_of_birth	1928
1df6b60c-7f94-4393-9782-3f720a93bc04	year_of_birth	1933
d48fd8cc-f8cb-40ce-8fec-ba57568ebeb2	year_of_birth	1957
b3b6073c-83d7-4985-88ca-77a0c5286884	year_of_birth	1934
5fd663f0-8a1f-4d2a-ab62-31d081817fbe	year_of_birth	1952
